Date,SPY,TLT,IEF,GLD,VNQ,DBC
2020-06-01,357.2014,160.1422,124.5282,168.9534,194.7119,17.0734
2020-06-02,360.4423,160.9064,124.7204,170.0754,197.2698,17.132
2020-06-03,359.3626,161.1574,124.5053,169.7235,194.0748,16.7893
2020-06-04,358.0026,160.9812,124.6009,170.4746,193.0314,16.856
2020-06-05,355.7894,161.4846,124.5987,169.279,191.638,16.7575
2020-06-08,351.4081,159.0601,124.0615,168.6027,190.2531,16.6581
2020-06-09,347.2633,159.4512,124.0695,169.4701,189.194,16.6539
2020-06-10,342.4497,160.0736,124.1902,169.1165,186.1985,16.483
2020-06-11,340.2461,159.5767,124.0608,169.4583,181.4064,16.548
2020-06-12,342.0826,159.0596,123.6571,168.2175,177.2846,16.5633
2020-06-15,345.2468,159.1644,123.6656,167.1859,177.905,16.7013
2020-06-16,348.0664,159.8068,123.8342,168.3542,179.2943,15.4067
2020-06-17,347.8496,160.3322,123.9985,166.5958,178.7736,15.3387
2020-06-18,337.571,160.9019,124.4724,167.2068,171.3351,15.2502
2020-06-19,335.0092,160.0023,124.0859,168.0619,168.0977,15.3559
2020-06-22,331.9114,160.5596,124.2841,167.636,168.7821,15.2932
2020-06-23,328.7382,161.2845,124.7028,169.9556,168.2004,15.3608
2020-06-24,327.6878,159.2204,124.139,168.0482,166.1088,15.456
2020-06-25,325.8424,159.6557,124.2355,168.9158,166.6264,15.2219
2020-06-26,325.998,158.9135,123.8999,171.0923,166.3413,15.3164
2020-06-29,325.4306,159.9211,124.3398,171.629,165.6143,15.149
2020-06-30,327.0405,160.6112,124.5238,174.4845,167.631,15.2126
2020-07-01,326.1713,157.5028,123.9237,173.8999,167.9306,15.2726
2020-07-02,331.0256,154.3735,123.042,172.2948,168.1661,15.4306
2020-07-03,329.0811,154.4196,123.1954,175.4697,168.9593,15.5276
2020-07-06,326.7456,153.91,123.0158,175.0608,167.8859,15.493
2020-07-07,328.5607,153.3346,122.8339,173.2649,168.8372,15.2855
2020-07-08,335.0235,154.8031,123.2514,174.0912,172.8206,15.8593
2020-07-09,334.4498,154.7932,122.841,174.4181,174.0927,15.9391
2020-07-10,337.9854,153.9512,122.5991,174.3009,174.7383,15.8801
2020-07-13,341.8782,153.6747,122.5001,174.3259,177.6872,16.1133
2020-07-14,345.8585,153.6018,122.3309,174.7226,180.5064,16.3363
2020-07-15,347.8407,154.6052,122.9245,176.6529,182.3703,16.6054
2020-07-16,348.4524,154.7124,122.5185,176.8576,183.1334,16.594
2020-07-17,347.3276,154.2247,122.3389,177.726,183.5567,16.5166
2020-07-20,350.4538,154.6112,122.4552,177.4057,186.1022,16.5153
2020-07-21,355.1083,154.1764,122.3803,178.5468,187.8017,16.6167
2020-07-22,348.8201,154.2481,122.4366,180.6277,184.5478,16.381
2020-07-23,342.6237,155.5843,122.7571,180.3789,182.1361,16.2436
2020-07-24,340.8845,156.1812,122.9348,181.4918,182.0001,16.0883
2020-07-27,343.2725,155.1572,122.7434,180.5303,181.2965,16.1141
2020-07-28,345.0318,155.7151,122.9593,179.5059,181.8581,15.9661
2020-07-29,348.8928,154.398,122.6109,178.4148,182.8899,15.9464
2020-07-30,353.1704,154.5947,122.6502,178.5054,183.4276,16.0967
2020-07-31,355.13,154.0203,122.5978,178.8251,184.9202,16.0358
2020-08-03,358.8435,152.1795,122.0873,177.2114,186.578,16.002
2020-08-04,370.409,149.4601,121.1714,176.0349,186.4328,16.4061
2020-08-05,372.0272,149.4425,121.1787,175.4149,187.7802,16.337
2020-08-06,367.5044,150.0579,121.1507,175.5717,185.9189,16.0641
2020-08-07,367.8722,149.7414,120.9774,174.1227,184.4796,15.9963
2020-08-10,370.638,150.1231,121.2357,174.4616,187.963,16.1435
2020-08-11,364.8594,151.631,121.4711,173.2701,185.046,16.1055
2020-08-12,364.591,151.2075,121.3763,171.7627,186.4186,16.1573
2020-08-13,360.3267,151.3262,121.4465,172.0825,184.5572,16.2284
2020-08-14,360.5347,152.1027,121.7071,173.5543,186.585,16.28
2020-08-17,360.1199,152.2656,121.7314,172.3807,187.5876,16.3256
2020-08-18,361.7326,153.2034,122.0297,174.617,188.3206,16.7341
2020-08-19,359.5976,154.8349,122.6021,174.5184,188.3141,16.6274
2020-08-20,362.4232,154.1667,122.0483,172.7704,188.9518,16.6223
2020-08-21,359.8994,154.7467,122.3098,175.188,187.1847,16.6014
2020-08-24,360.5818,155.2094,122.0085,173.8507,189.8565,16.5434
2020-08-25,363.642,156.311,122.4362,174.2423,189.944,16.7722
2020-08-26,368.3631,155.7972,122.2153,172.7787,192.8859,16.7907
2020-08-27,365.412,154.8322,121.9635,171.9006,191.0681,16.8736
2020-08-28,365.6346,153.6487,121.6873,167.9799,190.3281,16.9031
2020-08-31,363.7869,152.7283,121.3992,166.3268,188.0847,16.7988
2020-09-01,360.7603,154.4287,121.919,172.5245,186.7637,16.9292
2020-09-02,362.4996,154.0497,121.6576,172.0062,187.4695,16.4843
2020-09-03,363.784,152.4357,121.3019,173.6759,188.3773,16.6086
2020-09-04,359.4513,151.2721,121.0914,173.7094,183.4393,16.4343
2020-09-07,357.4156,150.4161,120.776,173.1469,184.6006,16.4133
2020-09-08,359.5954,150.5303,120.915,174.2412,192.3302,16.3745
2020-09-09,359.0248,149.6686,120.8841,176.6353,187.7712,16.5434
2020-09-10,362.455,150.1161,121.2708,175.9625,191.7164,16.4262
2020-09-11,361.7975,151.2851,121.6791,177.0553,191.2945,16.3728
2020-09-14,361.0356,151.7079,121.7502,177.2339,190.8537,16.4134
2020-09-15,369.3813,151.3381,121.6262,175.2268,194.5695,16.6106
2020-09-16,368.9172,151.6595,121.457,175.9697,194.7772,16.6377
2020-09-17,370.7995,149.7616,121.007,176.1133,193.1721,16.6898
2020-09-18,375.1999,149.2088,120.6401,177.9777,196.7355,16.7105
2020-09-21,371.2429,150.3864,120.7999,178.6435,194.1816,16.6033
2020-09-22,377.2173,149.9128,120.7236,178.0333,196.5996,16.7702
2020-09-23,383.7233,148.0564,120.1732,180.3297,199.9344,16.7196
2020-09-24,385.7496,148.5514,120.248,180.0145,201.5506,16.8066
2020-09-25,383.4336,149.5865,120.4865,175.3799,201.211,16.6014
2020-09-28,383.8503,149.684,120.5895,175.4719,199.4072,16.6439
2020-09-29,382.1827,149.9391,120.8747,174.2567,197.7348,16.4419
2020-09-30,384.6703,149.8273,120.756,173.1225,199.0538,16.1915
2020-10-01,385.8156,149.1685,120.6142,173.2164,199.2168,16.2964
2020-10-02,387.7004,148.6385,120.472,173.6281,204.469,16.5063
2020-10-05,390.667,148.2616,120.4042,174.119,201.2143,16.6059
2020-10-06,391.965,150.5,121.0232,174.3189,201.5574,16.3881
2020-10-07,389.5696,150.8278,120.9213,174.9981,200.7978,16.3605
2020-10-08,390.1113,149.1918,120.4674,172.8398,198.4511,16.35
2020-10-09,392.5208,149.9424,120.5572,172.6509,199.5442,16.3086
2020-10-12,393.6559,149.9945,120.6447,173.4994,199.6357,16.3536
2020-10-13,394.1592,150.0953,120.8611,173.1413,198.5369,16.2677
2020-10-14,397.5523,150.2487,121.0592,175.7148,200.4275,16.43
2020-10-15,396.6295,149.867,120.9863,177.0262,200.411,16.4925
2020-10-16,393.2294,150.6305,121.347,176.2627,199.6316,16.4737
2020-10-19,394.509,151.0294,121.2875,175.4708,197.6994,16.4063
2020-10-20,398.4849,151.1947,121.4071,174.2823,199.582,16.4277
2020-10-21,406.0381,151.1895,121.8033,176.9854,205.1654,16.6514
2020-10-22,407.3011,150.2572,122.0719,176.9125,205.0355,16.6031
2020-10-23,407.4908,148.1975,121.4112,178.9289,205.39,16.7797
2020-10-26,411.3818,144.5625,120.6302,178.2117,206.6199,17.0603
2020-10-27,408.3206,145.67,120.8528,184.8629,205.0246,17.4793
2020-10-28,410.6043,147.5081,121.3705,184.7784,204.4194,17.2723
2020-10-29,412.5511,146.8028,121.1067,185.2089,204.2042,17.4745
2020-10-30,401.2034,148.4339,121.5862,186.294,198.6876,17.2357
2020-11-02,397.6503,148.6196,121.6729,187.0076,196.7805,17.2141
2020-11-03,394.1444,148.8803,121.1322,186.5353,196.5291,17.1648
2020-11-04,400.0327,149.4439,121.2521,186.8459,200.4265,17.3837
2020-11-05,402.8053,149.9278,121.5977,185.8258,201.4173,17.2789
2020-11-06,400.9475,151.3467,121.9338,186.2344,200.6494,17.0668
2020-11-09,399.1084,151.3692,121.7679,185.6656,199.7497,16.9706
2020-11-10,394.9558,152.1945,122.0025,187.9338,197.632,17.0166
2020-11-11,391.6719,151.4482,121.68,186.5112,195.8258,17.1038
2020-11-12,388.1349,150.6531,121.1632,187.6467,192.4941,17.1023
2020-11-13,387.176,151.0352,121.2495,188.547,190.3544,17.2136
2020-11-16,385.8578,150.1915,120.9677,187.1029,189.5569,17.2619
2020-11-17,382.5298,153.7688,121.8442,189.0733,192.8868,17.1867
2020-11-18,379.1051,153.2215,121.6371,185.2708,188.0544,17.0413
2020-11-19,381.2991,152.0913,121.3105,184.0713,191.7435,16.9447
2020-11-20,384.4225,150.7559,121.0361,186.599,193.7634,17.1081
2020-11-23,385.7433,150.8563,121.0274,187.1684,193.6438,17.2545
2020-11-24,384.3425,151.3781,121.2686,186.8561,191.5638,17.2038
2020-11-25,382.6401,153.0034,121.7759,189.2782,188.6317,17.2663
2020-11-26,381.5601,153.3682,122.07,192.1585,188.6969,17.3844
2020-11-27,378.8266,154.3693,122.409,192.8528,189.5013,17.3116
2020-11-30,384.1153,154.0631,122.4131,191.6367,190.4237,17.2377
2020-12-01,387.1987,153.9636,122.3695,192.2909,191.5373,17.2209
2020-12-02,389.8725,153.4517,122.2495,192.9876,194.6489,17.166
2020-12-03,389.6,152.2187,121.932,193.4795,194.4688,17.3867
2020-12-04,384.2972,151.9684,121.7989,193.9499,190.2811,17.4384
2020-12-07,380.7751,150.3654,121.2072,193.8166,182.0754,17.247
2020-12-08,380.0069,151.4149,121.5886,196.0292,180.7861,17.6303
2020-12-09,382.4593,148.6159,120.9277,196.9006,182.2001,17.634
2020-12-10,385.6843,145.5254,120.2164,195.4533,180.7198,17.6097
2020-12-11,379.9917,146.4486,120.6769,195.8456,179.4162,17.6314
2020-12-14,380.2775,145.3947,120.3214,190.9833,182.1416,17.446
2020-12-15,382.8021,144.6483,119.9504,190.7942,184.576,17.4908
2020-12-16,379.2627,145.1128,120.0165,190.5043,182.613,17.7073
2020-12-17,369.1681,146.5958,120.3794,185.0151,177.8709,17.2577
2020-12-18,369.88,144.9879,119.909,184.489,178.2085,17.4438
2020-12-21,372.6625,141.9826,119.0816,183.6277,179.1021,17.6022
2020-12-22,371.1248,142.0543,118.8345,183.5602,176.2921,17.7087
2020-12-23,369.9402,142.3393,119.0076,183.164,176.2862,17.9457
2020-12-24,370.7752,142.1141,118.88,181.0402,175.1411,18.0491
2020-12-25,372.2518,141.5102,118.8891,178.9992,174.2973,17.9089
2020-12-28,364.4668,143.3305,119.1382,179.7076,171.4667,17.6655
2020-12-29,365.9448,141.9948,118.8971,179.1119,167.0157,17.7704
2020-12-30,372.1912,140.5937,118.4293,179.0628,168.9505,17.949
2020-12-31,371.2471,140.7946,118.3433,179.7958,168.5643,18.0471
2021-01-01,372.5853,140.891,118.3521,179.9229,168.9015,18.1235
2021-01-04,375.9446,140.063,118.1998,180.0265,167.3894,18.1316
2021-01-05,384.3443,138.2571,117.6932,180.2476,169.8254,18.4265
2021-01-06,388.0951,137.5044,117.9058,178.3067,169.5618,18.2946
2021-01-07,383.1454,137.5601,117.7568,177.5481,166.3413,18.3034
2021-01-08,388.0202,137.7386,117.7963,176.2419,168.6637,18.4328
2021-01-11,385.0403,138.189,117.9815,177.5455,167.4519,18.5513
2021-01-12,383.9953,138.6932,118.2188,176.2144,167.9434,18.4403
2021-01-13,384.1081,137.7117,117.967,176.6798,166.8342,18.4376
2021-01-14,386.9426,137.6201,117.9054,176.3942,166.9169,18.3984
2021-01-15,390.6573,137.1645,117.8659,176.7136,169.2484,18.4413
2021-01-18,389.9141,137.2194,117.9577,177.521,168.1878,18.4058
2021-01-19,389.5944,136.9084,117.9156,179.4153,168.9072,18.6136
2021-01-20,394.8567,134.6636,116.9311,178.1967,170.265,18.7313
2021-01-21,397.6226,135.3899,117.22,178.6578,170.6305,18.6687
2021-01-22,400.8862,135.4412,117.2816,178.3872,171.645,18.7822
2021-01-25,405.2445,135.7653,117.2782,177.0727,174.05,19.1322
2021-01-26,404.5007,135.661,117.0497,177.1332,172.7786,19.0275
2021-01-27,401.3566,137.8946,117.8035,179.4872,169.9763,19.0965
2021-01-28,399.6644,137.0247,117.5483,180.5595,170.2364,19.2802
2021-01-29,397.2178,136.841,117.4286,181.3695,169.6932,19.2715
2021-02-01,395.7698,136.8802,117.548,182.4156,169.9287,19.2001
2021-02-02,395.5488,136.6132,117.4862,184.3155,167.4679,19.026
2021-02-03,398.4944,135.9646,117.3732,187.933,167.4395,19.1998
2021-02-04,398.955,135.559,117.232,186.0258,167.2305,18.8419
2021-02-05,398.5292,138.8298,118.0717,187.6909,168.7726,18.7608
2021-02-08,398.0949,138.5535,118.0333,189.0373,169.2751,19.4676
2021-02-09,403.0196,137.6181,117.6962,190.3425,169.9542,19.6639
2021-02-10,402.999,138.68,118.1529,190.0144,170.1932,19.5026
2021-02-11,404.9151,138.7699,118.2235,192.9656,170.8654,19.8886
2021-02-12,405.8168,137.6079,117.9607,194.7219,171.6721,20.16
2021-02-15,411.4019,136.4344,117.5877,194.7469,174.0372,20.3344
2021-02-16,411.4583,137.1417,117.6455,194.3263,175.6752,20.3216
2021-02-17,412.3713,136.1045,117.1138,194.774,175.2803,20.9002
2021-02-18,412.2647,137.1593,117.4959,195.3714,173.0098,20.7425
2021-02-19,411.7011,135.7114,116.8772,193.1864,172.0286,20.6203
2021-02-22,414.7493,134.8502,116.6888,190.8993,171.4493,20.3324
2021-02-23,417.0982,135.8479,117.0959,190.7099,173.0611,20.3618
2021-02-24,419.3476,134.7128,116.9216,189.0048,173.4044,20.189
2021-02-25,417.1575,135.0353,116.9184,188.5472,172.6186,20.1608
2021-02-26,413.824,135.7284,117.2008,190.1088,170.3252,20.1466
2021-03-01,414.9686,134.8172,116.8603,190.3635,169.9399,20.362
2021-03-02,412.3858,134.5214,116.8506,190.3954,170.5175,20.541
2021-03-03,412.8292,135.1434,117.0482,192.7222,170.9844,20.6233
2021-03-04,412.2869,135.548,117.0783,191.5677,172.9597,20.7063
2021-03-05,408.8354,135.858,117.1682,191.2805,171.4445,20.7064
2021-03-08,405.8698,136.2011,117.1943,189.0618,169.9255,20.557
2021-03-09,409.3523,135.3873,116.9168,189.217,170.9311,20.663
2021-03-10,409.6221,135.3433,116.8356,191.1591,171.4187,20.972
2021-03-11,408.0199,134.7449,116.6779,189.8658,169.0693,21.0056
2021-03-12,410.1738,134.145,116.2791,188.7682,168.9152,21.0509
2021-03-15,408.2212,135.2056,116.7718,189.8172,170.3291,21.0514
2021-03-16,407.3472,134.4596,116.4438,189.7918,169.7369,21.1028
2021-03-17,406.5552,135.3008,116.7156,190.1407,169.4057,21.0473
2021-03-18,406.8143,137.3918,117.2071,187.4622,169.8749,20.6904
2021-03-19,408.4512,142.4415,118.7168,189.1982,172.3864,20.5271
2021-03-22,409.8823,142.5397,118.6697,188.5706,173.1389,20.5962
2021-03-23,409.2448,142.9186,118.7264,189.5526,173.4755,20.5296
2021-03-24,407.9423,143.4756,118.8603,187.8166,173.1933,20.6974
2021-03-25,409.7923,144.7834,119.2697,190.2679,173.9865,20.7452
2021-03-26,407.9,146.9319,119.9895,190.936,173.3411,20.5753
2021-03-29,411.34,147.383,120.1499,192.7027,175.8165,20.6348
2021-03-30,415.3953,147.3623,120.1553,194.6895,174.7731,20.7792
2021-03-31,415.668,148.3362,120.4427,193.4864,174.821,20.6055
2021-04-01,419.342,148.2378,120.3945,188.9624,176.7873,20.512
2021-04-02,415.803,148.0922,120.355,188.1738,174.3053,20.2273
2021-04-05,414.2781,148.4643,120.4769,188.8232,174.7747,20.1314
2021-04-06,416.4971,148.0278,120.308,188.2795,178.1976,20.2253
2021-04-07,418.1985,147.1004,120.0615,189.3785,177.3636,19.8541
2021-04-08,417.9857,148.0366,120.3481,191.0612,177.0848,19.9082
2021-04-09,419.1013,148.1614,120.7968,192.1877,178.3013,19.4683
2021-04-12,419.7389,147.2836,120.4985,191.9116,176.4134,19.5657
2021-04-13,418.6061,147.0634,120.4427,192.4601,175.9175,19.4828
2021-04-14,410.8729,147.1337,120.6045,190.4937,173.0525,19.0614
2021-04-15,405.902,148.362,121.1158,190.8409,170.8362,19.1929
2021-04-16,407.2315,147.433,120.7514,190.6029,170.9079,19.1589
2021-04-19,408.5448,148.2171,121.0607,193.0655,171.5366,19.2596
2021-04-20,410.1978,147.7307,120.9418,191.8535,171.9574,19.2214
2021-04-21,407.3274,147.8715,120.9654,190.9964,171.6512,19.2826
2021-04-22,410.0905,149.6685,121.4071,191.3441,172.5121,19.315
2021-04-23,411.0365,147.6487,121.0476,190.4033,171.7029,19.4859
2021-04-26,409.5948,147.8674,121.0895,190.3126,171.1607,19.639
2021-04-27,412.998,147.6046,120.8344,191.2985,174.59,19.8979
2021-04-28,411.9449,147.3183,120.9201,190.7381,173.031,19.879
2021-04-29,409.4461,147.222,120.9228,189.0833,172.0189,20.4204
2021-04-30,389.8061,150.7229,121.9296,182.6467,165.6088,19.9532
2021-05-03,383.9493,151.5099,122.0989,183.0084,164.038,19.8404
2021-05-04,383.6378,152.201,122.3136,182.8817,162.4016,19.6066
2021-05-05,383.4891,155.2606,123.1233,183.1106,162.5199,19.533
2021-05-06,389.0852,153.9211,122.8045,182.4167,163.8829,19.1622
2021-05-07,388.8573,154.4071,122.9883,181.6272,163.5779,18.7288
2021-05-10,390.7975,155.6115,123.3747,182.7402,164.9373,18.7107
2021-05-11,391.0212,154.697,123.0602,180.977,164.6872,18.602
2021-05-12,390.4277,154.0841,122.8761,179.6167,164.4314,18.4639
2021-05-13,393.7874,155.01,122.9692,180.0852,166.3132,18.6426
2021-05-14,393.8203,153.5297,122.467,176.5401,164.5311,18.6482
2021-05-17,393.6636,153.9477,122.2248,181.569,164.2559,18.801
2021-05-18,386.6195,154.6435,122.5612,181.1895,161.6162,18.5849
2021-05-19,389.1114,153.3651,122.2806,180.9702,162.8033,18.5869
2021-05-20,388.997,153.0669,122.2948,179.4555,162.6438,18.4443
2021-05-21,390.734,152.9851,122.1422,180.3622,164.2501,18.6927
2021-05-24,386.6835,153.4495,122.2538,181.0355,168.2216,18.6765
2021-05-25,387.3405,152.6555,122.049,181.325,166.841,18.8567
2021-05-26,386.0954,153.2653,122.1256,181.0222,165.8313,18.806
2021-05-27,383.3781,153.9111,122.2367,180.9017,162.4525,18.7496
2021-05-28,380.0438,154.2766,122.1245,181.2113,162.6256,18.7702
2021-05-31,380.4167,154.5855,122.21,180.1247,163.6034,18.691
2021-06-01,374.0849,156.8557,123.0736,181.4544,161.2372,18.5465
2021-06-02,375.9221,155.4773,122.8624,183.5104,162.9951,18.341
2021-06-03,379.1453,154.3334,122.4935,183.5823,164.7408,18.4108
2021-06-04,379.5679,155.0109,122.6769,182.9502,165.3667,18.1956
2021-06-07,377.6168,155.1195,122.8391,182.4605,165.762,18.2491
2021-06-08,377.734,155.3701,122.9551,182.8606,164.546,18.2173
2021-06-09,376.6322,157.4836,123.7148,186.3777,163.9542,18.2732
2021-06-10,380.0202,156.2676,123.493,183.8442,161.2971,18.2044
2021-06-11,378.2234,155.3004,123.0245,184.034,160.8604,18.0558
2021-06-14,376.6253,156.0195,123.2426,184.6479,160.5936,17.997
2021-06-15,368.6401,157.0871,123.4965,184.6841,157.8407,17.554
2021-06-16,367.8686,157.9226,123.8133,184.5084,158.5454,17.4251
2021-06-17,369.2625,158.0259,123.8459,185.0078,159.2562,17.5065
2021-06-18,373.6164,156.8294,123.7199,185.7724,159.7885,17.6777
2021-06-21,375.1378,158.6697,124.2486,186.2406,160.626,17.7522
2021-06-22,375.1237,159.3564,124.3031,187.8314,160.36,17.902
2021-06-23,377.6003,159.2604,124.2984,189.0751,159.7579,18.0341
2021-06-24,376.0042,161.0797,124.8875,192.0059,158.6419,18.1425
2021-06-25,377.2809,161.0219,124.8688,192.8702,158.5452,18.4316
2021-06-28,374.9368,162.9671,125.2838,196.4118,156.9273,18.4705
2021-06-29,379.1668,163.0519,125.4254,196.7264,157.6245,18.5127
2021-06-30,384.3949,161.9287,125.1519,196.9518,158.9178,18.3982
2021-07-01,384.8904,160.4557,124.6055,197.0883,159.7001,18.4243
2021-07-02,384.2417,161.1105,124.8427,196.0657,160.3637,18.1371
2021-07-05,385.1665,161.3817,124.8075,194.8306,160.4864,18.2082
2021-07-06,386.9153,161.7625,124.9537,195.5006,160.583,18.3844
2021-07-07,386.2688,161.4681,124.83,194.707,160.0398,18.3436
2021-07-08,385.537,162.8527,125.2747,194.9948,160.7153,18.3937
2021-07-09,386.345,163.821,125.4379,196.2666,161.2799,18.4314
2021-07-12,386.6608,164.5328,125.7812,196.5829,161.9316,18.3203
2021-07-13,387.0031,166.8689,126.5382,198.0674,163.6364,18.324
2021-07-14,389.4544,167.1708,126.686,199.3217,164.9263,18.6042
2021-07-15,391.674,167.1379,126.8292,200.9968,165.1764,18.6601
2021-07-16,391.1096,166.6999,126.6834,202.5688,164.6185,18.7327
2021-07-19,393.2735,166.0994,126.5428,200.2248,164.664,18.4673
2021-07-20,390.1795,166.1634,126.3801,197.1938,163.4535,18.277
2021-07-21,392.5885,172.5952,128.1288,201.9355,166.3513,18.1891
2021-07-22,394.0759,175.2436,128.91,200.9818,167.4,18.2833
2021-07-23,393.647,176.1236,129.2088,200.2901,167.087,18.2366
2021-07-26,393.7124,175.9706,129.1908,198.2959,166.0762,18.1277
2021-07-27,394.2717,176.1909,129.3331,200.4306,167.0646,18.2195
2021-07-28,392.4526,177.252,129.6462,203.0685,167.37,17.9834
2021-07-29,385.2824,177.2617,129.6118,200.9261,164.5507,17.8492
2021-07-30,386.569,177.1787,129.5931,205.9068,164.7855,17.7756
2021-08-02,389.2061,176.3945,129.2611,205.7147,166.857,17.8556
2021-08-03,389.0108,175.6646,129.0341,204.5258,166.127,17.8513
2021-08-04,390.1351,176.2327,129.1699,204.8747,167.3285,17.9651
2021-08-05,390.4484,174.6842,128.6619,202.6623,168.061,17.8561
2021-08-06,388.6242,174.5841,128.5514,202.1693,165.6797,17.9248
2021-08-09,390.3836,174.4937,128.5977,201.2527,165.2798,18.0052
2021-08-10,390.1671,174.564,129.0033,200.4679,163.6585,17.7999
2021-08-11,389.3752,175.7516,129.2745,199.7051,162.5124,17.8283
2021-08-12,385.8672,175.9235,129.3721,199.2275,160.9588,17.7131
2021-08-13,389.9371,176.5871,129.7221,202.6791,159.6828,17.9461
2021-08-16,389.4855,176.7377,129.6989,200.5862,159.4716,17.7658
2021-08-17,390.7229,179.0344,130.3813,201.4714,159.0051,17.7664
2021-08-18,387.9995,178.8096,130.5557,201.5625,157.1633,17.6666
2021-08-19,385.8429,178.7403,130.489,202.0023,156.1162,17.5855
2021-08-20,380.5271,180.1032,130.5349,200.9206,152.4655,17.4733
2021-08-23,378.3107,180.6,130.7795,200.5407,151.216,17.4333
2021-08-24,380.173,178.0265,130.254,201.6166,151.2523,17.5119
2021-08-25,381.4161,177.1768,130.0693,200.9228,152.547,17.4969
2021-08-26,382.4475,179.3548,130.9163,202.6437,152.7887,16.6659
2021-08-27,380.251,179.2061,130.8383,202.223,152.687,16.5908
2021-08-30,380.6339,178.1977,130.4053,201.4456,153.1595,16.5845
2021-08-31,379.9711,178.1051,130.2245,200.6708,153.975,16.5039
2021-09-01,381.4682,177.1522,130.0139,195.5003,152.4899,16.3963
2021-09-02,384.5547,177.6438,130.4859,198.5715,154.7549,16.7445
2021-09-03,386.4387,179.1894,131.1322,199.7028,155.0644,16.9171
2021-09-06,390.2181,178.8933,131.1965,200.0932,163.131,17.1151
2021-09-07,387.9927,181.4386,131.8607,202.9808,162.6578,17.1325
2021-09-08,388.3879,182.386,132.2962,203.9904,162.3087,17.283
2021-09-09,390.6385,181.5219,132.2528,205.8365,162.9821,17.2913
2021-09-10,391.2267,178.8168,131.5801,204.2063,162.7399,17.3824
2021-09-13,393.9681,177.4964,131.269,207.0615,163.2963,17.6149
2021-09-14,393.8505,180.1729,131.8905,208.3609,163.6555,17.5397
2021-09-15,391.2758,178.7848,131.4955,208.1525,162.3617,17.41
2021-09-16,395.6033,178.3831,131.5229,206.9783,163.1696,17.461
2021-09-17,399.2894,177.7286,131.2262,203.8627,163.0354,17.3918
2021-09-20,397.5322,178.1877,131.2764,202.8941,162.9587,17.1839
2021-09-21,399.2892,179.3062,131.3883,203.8348,164.0103,17.0799
2021-09-22,399.0458,180.3159,131.6984,204.3923,163.6573,17.1681
2021-09-23,401.2077,180.1484,131.6486,206.1807,164.2844,17.1892
2021-09-24,399.51,180.6636,131.7021,207.6838,160.8228,17.2877
2021-09-27,404.8671,179.9726,131.4464,206.7947,162.0136,17.4133
2021-09-28,408.5576,179.9153,131.2203,206.1645,163.4932,17.5195
2021-09-29,411.7566,177.945,130.5811,206.8041,165.0044,17.478
2021-09-30,410.7853,177.5822,130.6573,207.814,163.8439,17.4647
2021-10-01,412.1546,176.0087,130.2121,207.2063,163.2076,17.5214
2021-10-04,412.5069,177.071,130.542,208.4778,164.7203,18.1662
2021-10-05,406.7785,174.8055,130.1454,207.0028,162.3252,18.1001
2021-10-06,408.0275,174.6789,130.1457,206.7765,163.1238,18.2599
2021-10-07,410.0953,173.7647,129.8302,205.4958,162.8778,18.4022
2021-10-08,409.868,173.7185,130.0272,206.851,163.4258,18.5523
2021-10-11,413.2471,173.7304,130.3125,208.8034,166.3676,18.1161
2021-10-12,414.0111,174.0549,130.31,205.6374,166.9632,17.8013
2021-10-13,401.6798,176.2231,130.8462,205.797,163.113,17.2236
2021-10-14,397.773,177.0263,131.0479,204.1395,162.2667,17.2733
2021-10-15,394.3563,178.0774,131.3173,205.6273,161.5894,17.2974
2021-10-18,392.2552,179.4522,131.7232,205.5959,161.951,17.4344
2021-10-19,396.0038,178.1666,131.4508,205.1964,162.9057,17.1835
2021-10-20,397.5338,177.524,131.2814,205.0177,163.7293,17.2149
2021-10-21,398.5149,177.9456,131.6407,206.5053,165.0608,17.3435
2021-10-22,396.5198,179.3088,132.031,209.3257,164.7559,17.2509
2021-10-25,399.1521,178.0492,131.5241,209.1445,166.2275,17.3109
2021-10-26,397.4821,182.4887,132.6739,210.0448,167.1108,17.3337
2021-10-27,398.8321,181.514,132.3837,207.9946,167.7469,17.2187
2021-10-28,398.7165,181.3264,132.557,209.0966,167.941,17.3879
2021-10-29,399.7497,180.6971,132.2816,212.6031,169.5111,17.7569
2021-11-01,399.1802,180.598,132.3393,211.0135,169.8924,17.6373
2021-11-02,401.129,179.5184,131.9248,212.6956,169.4785,17.738
2021-11-03,399.0551,180.3969,132.0712,211.7337,168.0517,17.7619
2021-11-04,400.7052,181.1797,132.2238,214.1932,168.3046,18.0131
2021-11-05,402.9086,181.1685,132.1788,215.6035,169.248,18.1729
2021-11-08,400.5466,182.1867,132.4713,214.917,168.7284,18.0457
2021-11-09,405.089,182.9168,132.6388,219.1528,169.4154,18.1308
2021-11-10,405.6744,181.6845,132.5139,218.1014,170.3349,18.1898
2021-11-11,403.2606,180.8684,132.3568,214.2654,169.985,18.1996
2021-11-12,403.3945,180.5126,132.3523,214.2249,170.16,18.224
2021-11-15,410.3628,179.8685,132.2931,213.9839,175.6148,18.1761
2021-11-16,412.9322,179.0739,132.0715,216.126,176.2323,18.1444
2021-11-17,415.0205,178.7809,132.1593,215.1749,176.4431,18.106
2021-11-18,420.0079,178.1144,131.9515,212.7762,177.9192,18.4132
